@RELATION images

@ATTRIBUTE left_quad_std NUMERIC
@ATTRIBUTE left_quad_mean NUMERIC
@ATTRIBUTE right_quad_std NUMERIC
@ATTRIBUTE right_quad_mean NUMERIC
@ATTRIBUTE low_left_quad_std NUMERIC
@ATTRIBUTE low_left_quad_mean NUMERIC
@ATTRIBUTE low_right_quad_std NUMERIC
@ATTRIBUTE low_right_quad_mean NUMERIC
@ATTRIBUTE cent_vert_strip_std NUMERIC
@ATTRIBUTE cent_vert_strip_mean NUMERIC
@ATTRIBUTE cent_hor_strip_std NUMERIC
@ATTRIBUTE cent_hor_strip_mean NUMERIC
@ATTRIBUTE cent_box_std NUMERIC
@ATTRIBUTE cent_box_mean NUMERIC
@ATTRIBUTE left_right_top_mean_dif NUMERIC
@ATTRIBUTE global_min NUMERIC
@ATTRIBUTE global_max NUMERIC
@ATTRIBUTE global_std NUMERIC
@ATTRIBUTE global_mean NUMERIC
@ATTRIBUTE eye_dif_val NUMERIC
@ATTRIBUTE class {0,1}

@DATA
19.2841086919,37.7283950617,17.5563369103,22.5185185185,54.1321127169,71.6172839506,20.6380689198,8.65432098765,42.8477947858,44.5263157895,35.1407931934,28.5789473684,45.3116626974,41.3703703704,15.2098765432,0,179,39.5577162612,35.3628808864,43.7857142857,0
15.57900447,33.3827160494,29.237690649,62.4938271605,12.558244125,12.7160493827,21.734595075,17.950617284,27.6317293229,29.4736842105,33.6499002892,49.0,23.8960240724,35.3580246914,29.1111111111,0,153,28.9571757698,32.379501385,42.5952380952,0
22.3625814255,58.2962962963,31.7300907459,68.9382716049,47.3450335559,54.4197530864,29.4250395462,133.283950617,48.3426138128,73.7894736842,20.2031236443,55.2105263158,43.6983814852,67.2098765432,10.6419753086,0,187,46.0231623789,77.3628808864,27.9047619048,0
28.0008219445,50.4197530864,13.2153213655,5.18518518519,31.9574953957,99.049382716,38.7658999736,68.9135802469,42.5496288365,54.0526315789,39.715260783,96.4736842105,46.4352318558,68.0617283951,45.2345679012,0,161,45.335857084,57.6537396122,55.1904761905,0
0.895040442488,0.296296296296,3.28153628878,1.50617283951,35.4269450375,63.7654320988,35.7342773319,73.2716049383,30.1124393361,24.3684210526,4.17152994114,4.42105263158,36.831094098,22.2962962963,1.20987654321,0,163,41.2567275875,32.6648199446,72.119047619,0
13.0885393112,5.54320987654,30.814903846,43.4814814815,25.7028498097,23.4074074074,24.4585319177,39.049382716,15.2351830748,13.6842105263,28.6339008346,17.6842105263,23.1090336198,8.14814814815,37.9382716049,0,118,28.3012470034,26.6620498615,55.3333333333,0
27.9059266239,76.7777777778,24.1724927149,67.7530864198,40.8546891329,86.2592592593,41.0393100052,119.814814815,48.3374564421,85.2631578947,41.7072636944,60.3684210526,21.659796315,48.962962963,9.02469135802,9,182,40.5326476707,86.296398892,28.0,0
33.7675829319,74.8148148148,20.1832331899,68.0864197531,12.6676533199,44.7283950617,18.7945923532,57.4691358025,38.5125802377,73.2105263158,24.9559168121,67.2105263158,31.4701504663,81.8888888889,6.72839506173,11,155,26.2445351125,62.0526315789,27.8333333333,0
23.5852428293,47.3950617284,17.2211469198,51.4444444444,15.5078633977,39.3333333333,12.9709440451,35.5679012346,15.1514971879,42.8947368421,22.9439881624,50.6842105263,16.7358327049,31.3827160494,4.04938271605,7,106,19.0010078086,43.7756232687,39.619047619,0
15.3091596886,34.8888888889,21.4434529292,77.4074074074,16.0380586831,58.1234567901,39.3656296384,80.4320987654,18.935376322,63.3684210526,30.9774290094,71.3684210526,22.4841219865,60.9135802469,42.5185185185,9,178,30.5026455278,63.1440443213,36.380952381,0
32.3489820197,85.987654321,34.042663103,88.3827160494,29.5965916631,147.641975309,54.5782209112,144.395061728,55.6296618701,113.842105263,19.1944417162,131.684210526,32.3962002962,117.641975309,2.3950617284,6,217,48.2952756726,117.243767313,36.6666666667,0
42.6954242649,107.802469136,25.7581875326,109.851851852,33.7190441279,182.962962963,15.1703129018,191.901234568,51.6770281214,148.894736842,35.8600696923,122.947368421,42.243597939,147.50617284,2.04938271605,17,221,49.9989568725,146.886426593,62.8095238095,0
27.038598523,93.024691358,39.6433382697,65.6172839506,15.2590794668,187.111111111,26.6530543675,170.901234568,41.6350055147,146.0,34.805275494,140.473684211,38.8145674292,144.814814815,27.4074074074,1,214,56.9701909603,130.601108033,38.2619047619,0
30.4962162307,33.4074074074,37.8251337174,35.8888888889,29.0557594802,157.098765432,28.15453144,137.703703704,61.2331270219,98.6315789474,19.8092006939,101.736842105,41.6107773314,87.3333333333,2.48148148148,0,208,63.3554834342,91.8725761773,50.0952380952,0
27.23466304,32.5679012346,17.993216219,37.8148148148,22.3545511341,130.049382716,22.2007784054,121.802469136,40.8119123341,81.5789473684,14.4749281762,71.0526315789,36.0224531582,63.987654321,5.24691358025,3,177,49.214157696,80.1662049861,50.2142857143,0
24.414465967,38.6049382716,32.7628130727,55.4074074074,25.386288599,122.740740741,40.0656449606,108.419753086,42.4348939153,81.7368421053,18.3692504714,62.2105263158,34.9483168389,72.4691358025,16.8024691358,1,169,46.0384393186,80.2825484765,42.0238095238,0
37.8903470911,56.975308642,14.7094193367,17.4197530864,31.4666244294,102.728395062,38.1540448517,110.185185185,42.7826433339,59.4736842105,10.701696865,42.0,32.8441377965,65.4197530864,39.5555555556,0,170,48.2586074654,69.6648199446,50.4761904762,0
24.5782222877,90.9012345679,35.3193543277,71.0,17.9400600674,144.864197531,25.4417996601,140.543209877,39.3653249557,120.052631579,41.0296156804,110.789473684,22.96386564,121.283950617,19.9012345679,16,177,41.3025159226,112.11634349,41.0476190476,0
16.1880053292,18.4691358025,17.129842063,28.975308642,33.223637518,109.358024691,37.2833946488,115.530864198,48.9204226907,72.0526315789,15.0684495468,53.6842105263,42.385835619,50.3086419753,10.5061728395,3,178,51.1504231565,67.5235457064,58.7142857143,0
15.2225175945,10.5802469136,27.6787590433,44.9012345679,40.8920571922,73.012345679,31.4170194547,57.6049382716,27.4198908735,44.2105263158,27.4403912008,38.1578947368,16.2451029048,17.5308641975,34.3209876543,0,151,37.1037467675,46.0415512465,57.0476190476,0
20.807901258,76.7160493827,20.9562219236,48.1851851852,26.4033005193,75.4320987654,15.9866294538,45.6049382716,13.8687955607,52.1578947368,14.8320234516,57.1052631579,16.1979166621,57.4691358025,28.5308641975,10,140,25.0622251825,60.7506925208,38.2142857143,0
20.7953938952,18.6543209877,25.9390443001,55.2592592593,16.3416689721,21.2469135802,22.8116880974,38.8518518519,16.9185763924,38.1578947368,34.6250193756,47.9473684211,24.0841004762,42.7407407407,36.6049382716,0,110,26.6406353545,34.5152354571,35.8333333333,0
30.3961949824,47.4814814815,39.8925855435,55.6296296296,34.779300685,58.8271604938,30.3170464322,60.987654321,35.2604869373,61.4736842105,35.1485175014,92.9473684211,28.9034151513,78.5555555556,8.14814814815,0,145,35.3839024029,57.7922437673,29.3333333333,0
41.1082563054,58.012345679,27.471468898,83.0987654321,34.6562231464,61.6049382716,25.4599392144,56.3703703704,28.8921962261,58.6315789474,43.9045174008,38.8421052632,39.7749154084,59.0740740741,25.0864197531,0,156,35.194120686,63.2409972299,27.5238095238,0
30.7313139396,76.1358024691,31.5054423461,70.7283950617,39.2661924152,77.7654320988,50.2285979905,65.5679012346,40.6879892029,101.473684211,33.7813566246,87.3684210526,33.4110205815,95.7777777778,5.40740740741,0,182,39.532541046,74.91966759,26.2857142857,0
26.8424760132,47.2222222222,16.5377824154,14.3950617284,35.9098899343,54.3827160494,27.3309745043,70.0740740741,20.16922864,44.2105263158,33.6237121184,36.8421052632,37.326882322,45.987654321,32.8271604938,0,152,33.6901476853,45.9335180055,49.9523809524,0
6.04918115058,2.88888888889,13.5702207658,15.4814814815,38.7520382618,61.6049382716,33.5605879274,19.6049382716,36.0884570369,24.2105263158,1.56661853328,0.421052631579,4.63040322755,1.06172839506,12.5925925926,0,105,34.2538667003,23.6398891967,67.4047619048,0
37.6676114978,51.8765432099,39.1015740024,108.827160494,9.93407625581,6.74074074074,37.7609661617,57.6172839506,40.2011562519,43.1578947368,33.343257987,37.7368421053,50.3293617864,61.6419753086,56.950617284,0,183,48.3599031022,54.7506925208,54.4047619048,0
18.0242939243,54.6296296296,25.8324298852,80.2839506173,33.2157092496,125.024691358,20.0101483169,137.62962963,41.7250597294,86.4210526316,18.9555537875,120.947368421,37.9255642344,95.8148148148,25.6543209877,13,155,41.3542371088,99.8060941828,29.2619047619,0
31.2123475346,125.75308642,30.0327718171,124.604938272,20.9383443977,98.0740740741,19.1902689612,106.172839506,25.0747359362,115.684210526,17.1040485399,103.368421053,19.1870758717,108.679012346,1.14814814815,44,196,27.9676070809,113.260387812,53.8095238095,0
21.6958650995,149.592592593,15.499379262,166.061728395,22.1955670041,125.456790123,26.1140791589,151.074074074,18.326977829,147.736842105,14.5763820658,147.947368421,20.8231827123,139.888888889,16.4691358025,88,221,25.3346479007,148.022160665,80.0238095238,0
20.5933253267,148.703703704,35.7125691229,118.086419753,26.4276035412,157.432098765,24.200566703,183.24691358,21.7519381758,161.105263158,12.2241303527,156.789473684,14.3059840521,152.740740741,30.6172839506,18,230,34.5468945922,152.592797784,77.619047619,0
16.651140459,127.543209877,17.4769646114,131.987654321,18.8121980618,193.950617284,13.0545383837,191.456790123,34.8935857554,163.736842105,9.38791584905,170.842105263,22.8309827272,153.740740741,4.44444444444,71,224,34.8369721488,161.869806094,60.9761904762,0
16.8561067301,134.913580247,14.1291752215,145.654320988,20.0643986827,188.987654321,24.0652975455,180.148148148,19.7360701603,156.473684211,11.6709265406,163.0,22.4330397895,154.765432099,10.7407407407,87,225,28.625251224,162.102493075,70.119047619,0
14.732063124,149.419753086,11.8395769768,153.814814815,16.2126735902,170.160493827,18.0678580014,171.49382716,19.3781440126,168.526315789,14.1405685413,166.210526316,15.7045286684,161.098765432,4.3950617284,112,217,18.1855088575,161.819944598,80.380952381,0
13.1668041296,160.765432099,17.4020305153,157.308641975,17.8529617332,164.012345679,18.9026093959,154.111111111,12.974725057,153.842105263,15.6476082974,145.684210526,16.9552788677,160.444444444,3.45679012346,83,196,17.3894596167,158.091412742,98.119047619,0
15.754876248,158.135802469,11.3833319777,152.666666667,17.4603607503,148.666666667,19.9638295085,142.839506173,16.3134123905,155.631578947,11.9835991338,152.157894737,14.2309965218,156.185185185,5.46913580247,88,185,17.1012044486,150.869806094,91.0,0
15.154329788,143.024691358,15.7769952858,148.555555556,15.3160973483,134.901234568,22.8682901705,141.320987654,15.2776700519,144.526315789,13.3069452634,150.368421053,17.2969263462,144.567901235,5.53086419753,85,185,17.9759885342,142.576177285,79.9047619048,0
17.7106069844,137.839506173,23.637375048,123.87654321,29.8179866932,138.456790123,22.4673788487,127.790123457,21.8970140516,139.684210526,12.3398325817,145.210526316,18.3079468413,142.320987654,13.962962963,50,195,24.2584425394,133.066481994,58.1666666667,0
41.4083681065,84.2962962963,30.1042541507,55.5925925926,12.0039367622,132.679012346,13.4553176225,123.061728395,45.7336622963,101.894736842,10.8492567115,121.368421053,36.9080015604,110.50617284,28.7037037037,5,151,40.677656914,100.144044321,52.2142857143,0
19.9847983685,116.87654321,26.5520685763,101.222222222,29.0830134877,107.740740741,28.6561108159,95.012345679,29.530115151,111.157894737,10.2508698367,102.842105263,22.0180607857,110.086419753,15.6543209877,41,166,27.0894036495,105.434903047,46.6666666667,0
16.9459004524,72.4938271605,12.4058042082,48.8148148148,15.930490302,86.8148148148,21.1916879715,80.4567901235,14.402408232,68.7894736842,20.4497898722,61.7368421053,14.8275973661,68.7160493827,23.6790123457,19,123,21.938496803,71.4293628809,31.8571428571,0
16.8404112569,25.5925925926,14.8976490823,21.6172839506,14.3354864877,14.3333333333,9.27021573982,7.62962962963,6.89453595529,7.21052631579,5.54757814444,7.52631578947,9.34273482988,12.8518518519,3.97530864198,0,77,15.3116453116,16.2825484765,51.2380952381,0
15.5725656556,13.2962962963,11.2205719359,18.0,8.43339107643,7.62962962963,13.1157951225,17.975308642,9.87484001764,10.5263157895,9.74722064228,16.7894736842,12.4163532641,14.7901234568,4.7037037037,0,62,12.8216347883,14.135734072,62.4047619048,0
10.1443626354,42.4074074074,13.0940578688,48.950617284,14.8459343937,15.2345679012,10.8686438713,20.3456790123,15.5908560459,32.6315789474,13.4841653313,28.4210526316,11.6137870126,37.6913580247,6.54320987654,0,82,18.5078910422,31.5844875346,32.2380952381,0
10.3713109509,46.9382716049,26.0573798502,50.024691358,13.2903743246,31.6049382716,12.4508361011,26.7037037037,16.3837295143,41.3157894737,11.2382903048,24.7368421053,13.701401208,37.6666666667,3.08641975309,3,110,19.2256060661,38.2022160665,27.6904761905,0
14.3967027843,43.7160493827,15.907482861,61.962962963,15.5849027498,7.72839506173,6.67776853392,3.44444444444,23.5122411685,22.2631578947,12.2302472325,27.0,21.4601497604,29.8271604938,18.2469135802,0,91,27.3337520273,28.7728531856,32.1428571429,0
24.2964343065,75.6790123457,21.1729294891,59.4197530864,20.574784318,17.2469135802,25.0465136569,19.5925925926,32.5598532601,50.5263157895,10.1214234817,58.3684210526,15.1127450097,54.8888888889,16.2592592593,0,132,33.4038469395,44.1828254848,27.4047619048,0
38.5511613819,69.5925925926,30.1880455107,80.8765432099,26.552487612,17.950617284,22.2892883727,88.049382716,31.0454942734,78.5789473684,31.4038126027,88.8947368421,28.0268830382,92.0,11.2839506173,0,149,40.251907613,66.0526315789,42.4047619048,0
27.8059993812,93.7530864198,25.6235155294,114.419753086,18.4340625582,101.987654321,21.2535444922,137.12345679,21.0095612056,119.578947368,19.7693066334,120.263157895,20.0227427467,114.419753086,20.6666666667,23,186,27.9957003957,112.556786704,39.1904761905,0
21.943109994,45.1358024691,14.814855967,35.5679012346,21.2123052979,97.1604938272,27.7742110193,51.024691358,29.2238471286,50.5789473684,13.7852544771,86.4210526316,31.0957683116,63.9382716049,9.56790123457,2,130,32.1442064104,58.3102493075,42.0476190476,0
26.1313087688,123.716049383,28.0475351504,169.950617284,18.937949681,150.345679012,24.8071728298,177.75308642,25.5826291481,173.947368421,23.0732904308,142.789473684,26.2941574508,154.555555556,46.2345679012,65,223,31.9974295608,155.645429363,85.0476190476,0
27.7713078885,180.037037037,21.6323846828,196.87654321,21.5409139531,196.296296296,15.0861368707,210.160493827,9.78381273787,205.473684211,19.1703256373,184.157894737,23.6375813858,192.740740741,16.8395061728,112,230,23.9142732594,195.717451524,107.476190476,0
13.0590092621,208.074074074,15.7728310026,207.604938272,13.7732414321,214.567901235,6.47702374631,218.456790123,12.3723398047,215.631578947,6.91659852674,217.052631579,11.1924185588,212.962962963,0.469135802469,147,232,13.2992990835,212.601108033,138.69047619,0
18.7149662542,199.50617284,18.1557807079,196.851851852,8.30121841054,211.419753086,8.87108986145,207.086419753,16.6365748659,198.473684211,19.883455448,202.736842105,14.5569219979,204.148148148,2.65432098765,149,230,15.898653483,203.404432133,123.476190476,0
25.10447003,181.012345679,21.2029264688,169.938271605,9.69635005502,191.592592593,13.0640502966,186.518518519,15.1260630679,191.789473684,11.1655882116,173.473684211,18.3583775403,187.209876543,11.0740740741,95,219,19.6606952138,182.263157895,96.0952380952,0
18.340236469,163.135802469,17.4878449742,155.950617284,14.0588394912,172.580246914,16.6901435017,157.209876543,17.2299102172,161.157894737,15.6744936343,159.315789474,17.2154108394,165.222222222,7.18518518519,102,211,17.8516474777,162.011080332,86.7142857143,0
15.2113595557,147.185185185,18.762645992,154.012345679,24.1230903342,152.950617284,18.9319769989,145.444444444,14.3594535348,147.263157895,17.3637952373,133.842105263,12.2504724021,145.333333333,6.82716049383,80,199,19.8381945476,148.925207756,73.7380952381,0
21.5657351552,148.592592593,17.1440102021,152.308641975,20.5756658383,149.0,16.3299316186,156.666666667,18.4971361113,147.473684211,13.8307938574,154.157894737,17.5648861315,149.234567901,3.71604938272,99,188,19.0699168215,151.531855956,84.2142857143,0
18.6687241664,158.518518519,28.2663750621,133.271604938,20.330383499,154.691358025,21.062415863,145.320987654,22.2848593993,150.736842105,15.7810503848,148.894736842,18.2774014829,159.617283951,25.2469135802,63,198,23.9568628452,148.188365651,77.7142857143,0
28.8775117409,121.87654321,26.930688865,111.185185185,19.0792473707,132.790123457,20.4875046026,113.12345679,26.4082585924,118.157894737,11.6955847909,100.052631579,21.0730651324,137.555555556,10.6913580247,56,173,25.5720572312,118.662049861,60.4761904762,0
17.1010071178,38.2222222222,13.921098454,28.0740740741,13.2913949493,46.4074074074,14.9909691862,39.2469135802,19.211319378,32.6315789474,9.43031006502,29.2631578947,16.5030468798,43.0864197531,10.1481481481,6,78,16.3186985071,37.2216066482,39.6428571429,0
24.6368410495,83.962962963,18.739675306,73.0987654321,21.0205334325,82.2962962963,21.0426947125,64.0864197531,17.4925389714,70.1052631579,15.7240750887,76.7368421053,18.4669487713,75.6913580247,10.8641975309,28,136,22.3857814505,75.6149584488,37.9285714286,0
6.17863925071,4.18518518519,12.5791261813,14.012345679,18.349109893,15.5679012346,24.3481142197,40.3086419753,22.9056840132,23.5263157895,22.7051435958,24.9473684211,20.2759051694,22.5432098765,9.82716049383,0,93,21.6408469321,19.0581717452,64.2380952381,0
13.5144872506,14.024691358,11.6164245756,26.4938271605,20.9332337289,36.4814814815,16.4491521827,34.7654320988,13.0222481687,24.0,12.0855675013,21.2105263158,14.1904007861,23.8765432099,12.4691358025,0,97,17.876443657,27.3296398892,52.5238095238,0
9.40183237807,7.02469135802,7.67712652006,8.44444444444,12.4633650013,40.4691358025,20.9269419616,44.6296296296,18.2210191857,17.6842105263,6.68317439131,10.5789473684,13.3055723801,11.4567901235,1.41975308642,0,133,21.7332592704,24.0249307479,68.0476190476,0
7.98485840357,12.0864197531,10.36376921,10.2716049383,16.0023146474,50.8888888889,27.5973951133,51.8395061728,42.0536525797,50.7368421053,23.5273165924,44.2105263158,33.7925568707,32.3703703704,1.81481481481,0,131,27.7290977663,32.8171745152,65.7380952381,0
6.19836696933,2.55555555556,11.9481172775,6.6049382716,20.4626938887,47.7160493827,15.3736968982,49.0864197531,28.8827987993,30.3157894737,11.2732370052,38.4210526316,27.5803408599,30.0617283951,4.04938271605,0,90,26.0272093695,27.2576177285,70.3333333333,0
11.2250943642,6.51851851852,24.8433838369,18.0617283951,16.2413307981,53.4938271605,30.4235657784,78.2469135802,35.2861668846,38.7894736842,8.3254440957,56.9473684211,27.3331214374,35.2469135802,11.5432098765,0,160,35.2957936512,39.9556786704,61.8333333333,0
34.4889839915,43.0617283951,19.0019692704,93.2469135802,21.2597180949,87.2716049383,19.5356239615,94.962962963,29.533022974,91.1052631579,21.8254216562,89.5789473684,18.6242905242,93.4444444444,50.1851851852,0,152,31.9674663983,80.6786703601,33.7857142857,0
21.2648076383,113.592592593,31.0291689841,139.925925926,17.8311014419,140.049382716,20.2537477174,141.395061728,21.7154858769,133.263157895,25.1424749045,135.526315789,22.9346898824,125.888888889,26.3333333333,68,201,25.7062476117,133.79501385,62.8571428571,0
19.606772934,153.283950617,28.6400009962,168.148148148,19.3172993758,175.049382716,19.2109159007,181.049382716,29.1114964297,166.684210526,22.5752051861,164.789473684,22.5694545215,159.049382716,14.8641975309,101,215,24.5487133887,169.094182825,96.8333333333,0
7.78430061578,7.48148148148,6.81778875886,8.24691358025,2.91979876246,2.23456790123,3.76395437509,6.59259259259,5.84186817916,5.63157894737,1.249930746,0.736842105263,3.52066211506,2.66666666667,0.765432098765,0,29,6.10344800603,5.84210526316,67.8333333333,0
0.0,0.0,0.305415231527,0.0740740740741,1.00812126729,0.345679012346,3.97193323457,1.43209876543,2.73177668892,1.10526315789,0.306892204992,0.105263157895,0.155182778889,0.0246913580247,0.0740740740741,0,21,2.12366574232,0.479224376731,72.1428571429,0
30.5114209254,180.938271605,16.8006775108,204.308641975,26.238858037,188.938271605,27.8098799412,192.765432099,26.1439653689,184.578947368,20.4995777269,195.368421053,18.1410416925,194.962962963,23.3703703704,107,231,26.8731819566,191.645429363,125.30952381,0
12.3807895797,211.888888889,11.7858243083,208.395061728,28.42375362,197.938271605,16.0152343264,204.864197531,11.0466149037,214.842105263,7.67699733546,216.894736842,6.50941657842,218.530864198,3.49382716049,124,230,18.6172790731,206.781163435,138.095238095,0
15.762507342,201.987654321,11.4141394277,201.703703704,17.3976331897,204.037037037,14.3009118543,200.049382716,21.6872762268,203.368421053,19.4403697969,193.578947368,15.6330618586,204.049382716,0.283950617284,127,228,15.7494126573,201.531855956,136.928571429,0
10.5057303587,185.777777778,12.1717000443,179.469135802,15.8998734177,180.691358025,18.2665909036,178.617283951,14.0001978617,180.684210526,9.33524581382,188.105263158,11.3141934727,179.703703704,6.30864197531,145,218,14.6203805264,181.462603878,114.785714286,0
10.6574033851,160.888888889,9.83584206139,158.49382716,14.0039187147,159.703703704,15.8561780182,154.703703704,11.5023784124,156.894736842,11.4538699021,168.578947368,8.80484964262,163.259259259,2.3950617284,120,190,13.0735421253,158.853185596,83.9523809524,0
14.7412163622,149.827160494,21.3775547616,142.987654321,13.1941755081,150.012345679,12.090990195,147.592592593,15.0037853026,149.210526316,17.4031550615,162.842105263,17.399665558,151.358024691,6.83950617284,91,194,16.3540573379,148.409972299,69.0476190476,0
17.2517866513,147.259259259,18.5290175999,155.691358025,18.5891574549,152.543209877,21.0830873129,157.851851852,13.4395125884,158.894736842,14.5995484315,143.105263158,19.4210755124,156.209876543,8.43209876543,110,201,19.0553579705,153.083102493,85.4523809524,0
20.4748015212,148.641975309,21.34737478,136.765432099,19.4171903845,151.901234568,22.3306476966,139.691358025,21.4501935498,139.684210526,26.7657324229,134.263157895,21.7571568899,141.691358025,11.8765432099,75,194,22.1599037265,143.592797784,71.1666666667,0
24.4569802001,122.320987654,15.3919477679,107.432098765,28.3502383738,136.641975309,25.1198377592,124.864197531,25.8393717066,133.894736842,22.9439881624,107.315789474,24.7187194078,116.851851852,14.8888888889,54,200,26.1582457251,122.686980609,50.9761904762,0
12.4978400816,86.4320987654,14.3762344321,60.8765432099,30.4440439332,74.2716049383,12.9295277211,57.012345679,11.0779159415,72.7368421053,24.6156043566,78.5789473684,11.8304719713,76.1234567901,25.5555555556,2,127,22.1206532836,70.2188365651,28.5952380952,0
2.20058048902,1.49382716049,3.44663411085,4.81481481481,1.21828771877,1.18518518519,2.42271172109,5.20987654321,2.52521906019,3.21052631579,1.11896271713,1.89473684211,1.34912911446,2.20987654321,3.32098765432,0,18,2.98952163152,3.1135734072,69.8095238095,0
8.65712957015,9.64197530864,14.256624202,14.3950617284,1.3659700233,0.382716049383,20.5073137239,12.7654320988,4.11537216891,2.89473684211,1.43559807337,0.789473684211,11.592651757,8.59259259259,4.75308641975,0,93,13.7761905865,8.53462603878,49.9047619048,0
12.227022377,21.1358024691,12.5394302656,17.1481481481,24.7223817445,38.3703703704,16.0892572088,36.5555555556,15.7052137716,32.6315789474,12.9231695125,16.7894736842,16.1806031691,28.1234567901,3.98765432099,0,102,19.2640298497,27.9279778393,54.8333333333,0
13.0258205584,34.7901234568,19.0641909751,20.1604938272,27.4481678886,44.7407407407,19.3000833547,47.024691358,12.2053074146,35.3684210526,12.153906842,26.4210526316,16.3524378999,36.1728395062,14.6296296296,0,146,22.2202067142,36.0692520776,54.0238095238,0
21.7170635436,23.4567901235,15.1444902865,24.049382716,30.9191658662,92.8271604938,34.5537537187,58.1604938272,46.6715404393,67.6315789474,32.218437281,62.1578947368,46.7313517338,54.3950617284,0.592592592593,0,164,39.3534308641,51.0,57.5,0
14.2750754036,19.6666666667,16.9330517818,29.012345679,33.4389593048,72.3086419753,32.8085206088,98.6543209877,37.3383867441,54.0526315789,20.9701013911,71.2105263158,21.3201762697,46.2345679012,9.34567901235,3,184,40.4753050682,55.6814404432,46.2380952381,0
18.2756502028,35.024691358,11.4748421,44.2098765432,24.2831817461,71.8641975309,26.92979464,72.6543209877,25.3021628716,54.1052631579,16.2542131764,68.8947368421,21.3511656723,51.6790123457,9.18518518519,18,140,26.5162755201,56.4626038781,40.5714285714,0
18.1439904534,78.0740740741,18.7927919456,100.938271605,30.4524235336,106.395061728,20.3004486456,95.1234567901,24.9656828178,87.6315789474,32.5073185879,90.8947368421,27.8121762323,87.3703703704,22.8641975309,27,181,25.424598978,94.4792243767,26.7142857143,0
20.7982667844,121.888888889,24.745477726,134.790123457,19.5068838751,112.555555556,24.2299480512,129.654320988,23.0077669651,123.894736842,13.902908283,122.157894737,22.6173782951,126.098765432,12.9012345679,53,208,23.5116635113,124.512465374,55.0,0
18.3661716959,152.358024691,23.1904502364,153.592592593,26.5466951487,168.962962963,56.6162636596,123.864197531,23.0762916314,162.105263158,14.7321421077,140.263157895,23.5556396717,150.345679012,1.23456790123,4,217,36.9312688157,149.847645429,81.7142857143,0
29.5630476183,163.432098765,26.4173530697,176.666666667,65.3108310212,153.432098765,62.7582948026,172.296296296,35.6264864588,185.263157895,69.8421647563,162.578947368,43.5166780103,179.950617284,13.2345679012,9,226,51.02380616,167.141274238,101.595238095,0
3.18695519774,10.0617283951,6.09649080389,19.2345679012,2.85449612859,8.88888888889,5.61338896301,19.6543209877,4.84324929277,13.2631578947,3.77335754293,12.1578947368,4.4583116995,14.4444444444,9.17283950617,3,35,6.65508415448,14.2797783934,56.9285714286,0
11.0811255197,218.456790123,6.77473002604,219.679012346,69.6107539427,168.185185185,23.3422544837,50.5802469136,72.2499892168,166.210526316,44.1028136488,188.315789474,48.3050466713,204.172839506,1.22222222222,5,227,76.7798339474,165.432132964,151.166666667,0
5.03888249902,222.358024691,10.1170259611,212.938271605,58.5961276267,94.2222222222,65.1852225963,112.469135802,57.5920797109,175.315789474,22.6977002264,211.157894737,40.2213279274,201.469135802,9.41975308642,5,229,71.1176788859,163.767313019,147.047619048,0
66.232256354,155.320987654,55.2339028752,159.135802469,68.8722423358,151.49382716,69.6317003457,147.283950617,52.8999997382,163.894736842,9.40236311429,194.736842105,63.4431795943,154.777777778,3.81481481481,2,226,63.8398415722,155.939058172,75.880952381,0
40.7581145147,37.6172839506,9.48220483352,154.296296296,47.4058673875,138.641975309,37.6008120107,140.135802469,32.5645321395,138.842105263,30.237471937,135.105263158,62.4386667509,111.740740741,116.679012346,3,194,57.4522071137,119.595567867,71.7142857143,0
18.7968791087,136.617283951,19.4584272671,135.75308642,50.5576794501,75.0864197531,38.4724835704,120.061728395,44.0840295578,113.421052632,20.9884548135,119.894736842,24.4687184626,130.530864198,0.864197530864,1,184,41.9103190502,116.792243767,70.9047619048,0
22.0087136864,142.24691358,13.9203867804,169.975308642,36.1724560718,117.469135802,50.9546211711,118.49382716,38.6534428306,144.736842105,41.0535087626,147.631578947,17.4082742101,149.37037037,27.7283950617,1,199,40.1537353841,137.900277008,79.9285714286,0
19.4143329458,168.518518519,16.373172581,142.234567901,49.9926194827,112.185185185,48.991020643,113.419753086,48.1983436687,135.157894737,18.3986329734,178.263157895,23.7330900662,158.728395062,26.2839506173,4,199,44.2311506403,136.304709141,80.880952381,0
17.7493428289,134.469135802,16.7241350323,113.209876543,35.1130167391,101.802469136,31.1618095631,108.419753086,28.5608646874,129.526315789,9.96837103305,159.0,27.0673824858,118.543209877,21.2592592593,17,188,30.1341964699,117.44598338,48.6666666667,0
7.87871017833,28.1111111111,9.82117194541,57.6296296296,8.70957686441,32.9135802469,9.43329447531,45.975308642,8.96468911728,40.9473684211,13.05814824,46.8947368421,9.02807691812,41.2222222222,29.5185185185,10,77,14.3783612353,41.4238227147,36.3095238095,0
8.99785745636,73.5679012346,19.2860212922,88.0,18.5435386534,64.2962962963,28.5995961486,64.3703703704,24.516487753,68.6842105263,18.5620170363,83.6315789474,12.3818974903,81.8518518519,14.4320987654,8,123,22.415465567,72.8891966759,32.4523809524,0
